OBJECTID,GlobalID,idInterruption,panneMajeure,geometry,timestamp
499609,fd240423-51a7-4775-94f9-16dc62b152d0,LAV-I-19147-1,1,POINT (-73.7237566999252 45.5465945972455),2023-04-06 09:52:13.753041
499611,c61e5166-e832-4b5c-b133-b7a89a7e141c,NOR-I-13845-1,0,POINT (-73.8007854671099 45.4932432846887),2023-04-06 09:52:13.753041
499612,4cb807b8-a7d7-4907-9cd0-975de2f17dd4,NOR-I-14068-1,0,POINT (-73.8081834643687 45.4920370735263),2023-04-06 09:52:13.753041
499614,d9f2ff46-3c1c-437e-8a97-d4938bd1efea,NOR-I-14273-1,1,POINT (-73.7932831772695 45.4925215466832),2023-04-06 09:52:13.753041
499616,594b8eb1-d9f2-47fe-9021-d0187054ffda,NOR-I-14275-1,1,POINT (-73.5798843275387 45.5836882881459),2023-04-06 09:52:13.753041
499617,5edf7ab7-adae-472b-a64c-9a360d61cdd7,SEI-I-24373-1,1,POINT (-73.5696132019552 45.4067826998157),2023-04-06 09:52:13.753041
499623,9a548c60-8874-4f8f-a1ec-4974efbaed47,LAV-I-19134-1,0,POINT (-75.7701219350951 45.4953593729388),2023-04-06 09:52:13.753041
499626,0929b249-377e-415f-a1c7-b04f72247303,LAV-I-19153-1,1,POINT (-73.8570399990755 45.589755720608),2023-04-06 09:52:13.753041
499633,d0588762-f455-42e1-9064-c1a2af4b06aa,NOR-I-14117-1,1,POINT (-73.6514036101381 45.5170562340765),2023-04-06 09:52:13.753041
499638,113dc50c-7933-4a14-83d0-f36a7878ed62,NOR-I-14278-1,1,POINT (-73.6440076252722 45.5218274874988),2023-04-06 09:52:13.753041
499641,6a2e2ea9-c3df-4c78-bc29-fd1eb27f505c,LAV-I-19158-1,1,POINT (-73.9393090948715 45.5656432965516),2023-04-06 09:52:13.753041
499648,cda6da72-a957-4625-91b0-9226c8409399,NOR-I-14236-1,1,POINT (-73.5319033587866 45.5584840867832),2023-04-06 09:52:13.753041
499659,dd5ae9b2-5fd8-48a0-9e4b-23693d4fd691,NOR-I-13594-1,1,POINT (-73.6176906769686 45.4718052311546),2023-04-06 09:52:13.753041
499660,458e8d45-17f1-43a7-8c48-659052579241,LAV-I-19163-1,1,POINT (-73.849114019544 45.5880652347734),2023-04-06 09:52:13.753041
499661,3c161525-db9f-447f-9e47-a38fbb054d08,NOR-I-14293-1,1,POINT (-73.5253611680011 45.6124487346282),2023-04-06 09:52:13.753041
499667,c66bc139-f3be-4fec-9ead-f0054b7f7346,NOR-I-14289-1,1,POINT (-73.6451796993321 45.5465843601458),2023-04-06 09:52:13.753041
499672,ca8699db-0725-49e9-928c-769a00370943,NOR-I-14261-1,1,POINT (-73.577397976054 45.653974951504),2023-04-06 09:52:13.753041
499676,ebad5792-5fc1-47e2-ae88-c3d42354df73,LAV-I-19171-1,1,POINT (-73.8068497277994 45.6395852799753),2023-04-06 09:52:13.753041
499699,04bd5d40-c243-40fa-80a7-284255460dd2,NOR-I-14215-1,1,POINT (-73.7324534020282 45.5247007485826),2023-04-06 09:52:13.753041
499700,c70ba923-c231-4d7b-bf36-605cfe610c4a,NOR-I-14300-1,1,POINT (-73.6688693581131 45.529772465982),2023-04-06 09:52:13.753041
499705,6ad702e5-ac01-46e8-ac9f-573651a841e6,NOR-I-14298-1,1,POINT (-73.581127136389 45.584564166975),2023-04-06 09:52:13.753041
499710,d208b4fc-1fe8-40ca-b4ce-e8e2efec5cba,LAV-I-19187-1,1,POINT (-73.9160771044872 45.5604539041913),2023-04-06 09:52:13.753041
499716,2268c04a-ef48-4f56-aed3-8b83b5f86587,LAV-I-19190-1,1,POINT (-75.5828659386351 45.501839394346),2023-04-06 09:52:13.753041
499720,5bad33cc-2f41-4f2e-8eee-3a50a60e240a,NOR-I-14312-1,1,POINT (-73.821502325852 45.4752915707214),2023-04-06 09:52:13.753041
499732,297e32c2-f548-4311-978b-81edf7917269,NOR-I-14318-1,1,POINT (-73.8101605958544 45.4618452317042),2023-04-06 09:52:13.753041
499748,7480fe0a-b8fe-4b44-9527-4fbd7a6e956d,LAV-I-19202-1,1,POINT (-73.7565534414269 45.6354056932899),2023-04-06 09:52:13.753041
499750,618d4ffb-9530-4cb2-8160-9df0dc3f0617,NOR-I-14321-1,1,POINT (-73.8832681756193 45.4691477030476),2023-04-06 09:52:13.753041
499757,873d9458-e238-4158-9cf4-f1c1e1dac1d2,NOR-I-14326-1,1,POINT (-73.7212058910156 45.5322570936677),2023-04-06 09:52:13.753041
499759,477e0645-6f6a-4057-9466-c41ea1287564,LAV-I-19203-1,1,POINT (-73.7611620534662 45.6503883478037),2023-04-06 09:52:13.753041
499768,595c8ee9-fc9f-4e54-b5be-820a96b350dd,NOR-I-14114-1,1,POINT (-73.6618365518379 45.5541510464128),2023-04-06 09:52:13.753041
499771,a5bd6dfd-7213-47df-8711-ba622f548892,NOR-I-14327-1,1,POINT (-73.6846306868779 45.5090260686896),2023-04-06 09:52:13.753041
499779,d0d31d97-1aeb-4624-ac12-0000476f6042,LAV-I-19215-1,1,POINT (-73.720556434088 45.7351936780205),2023-04-06 09:52:13.753041
499782,ca94a6b8-73c8-4ad7-8022-f23bc9375a94,LAV-I-19074-1,1,POINT (-75.5908376003822 45.4951802332266),2023-04-06 09:52:13.753041
499783,cd07411b-7495-4f53-a3d6-7215b3da7c41,LAV-I-19217-1,1,POINT (-73.7772223129628 45.5313421203617),2023-04-06 09:52:13.753041
499786,fba0abe4-2444-4fa0-9555-21590e4c2d99,LAV-I-19220-1,1,POINT (-73.78913752017 45.6459870150874),2023-04-06 09:52:13.753041
499793,ab36dbfb-cb3d-4674-9624-af105ccee4cc,NOR-I-4744-1,1,POINT (-73.8070459505367 45.4679964315388),2023-04-06 09:52:13.753041
499796,8cf59998-a03d-4503-a979-666dd1853184,NOR-I-21250-1,1,POINT (-73.6116314166928 45.4666534916449),2023-04-06 09:52:13.753041
499799,d86dfa58-e82c-482b-b3cc-337941f887f2,NOR-I-14340-1,1,POINT (-73.6058941087877 45.5168473359353),2023-04-06 09:52:13.753041
499801,979954de-73f6-4b1a-8ad3-ea8814a0d9a8,NOR-I-14343-1,1,POINT (-73.8901140900546 45.4399373130649),2023-04-06 09:52:13.753041
499803,686a579e-eca0-4044-8446-0563bc14dfe5,LAV-I-19228-1,1,POINT (-73.7606184937981 45.6296846018463),2023-04-06 09:52:13.753041
499804,355baa9e-4b2f-443f-9530-072e112abda5,NOR-I-14344-1,1,POINT (-73.8325303709821 45.4475987579762),2023-04-06 09:52:13.753041
499805,11dd708c-cac8-4702-a204-63402f88c836,LAV-I-19222-1,1,POINT (-75.841521917964 45.4139640496864),2023-04-06 09:52:13.753041
499806,21a68715-78ba-41de-aae7-ae00aad1f4c2,LAV-I-17561-1,0,POINT (-75.5626495559137 45.5003764733349),2023-04-06 09:52:13.753041
499810,c6362809-e32f-4c46-a040-3be1c8c2ec87,LAV-I-19231-1,1,POINT (-75.7911872914021 45.5118900228861),2023-04-06 09:52:13.753041
499814,0cdde266-1587-4e64-88f3-4a3df514b578,LAV-I-19234-1,1,POINT (-73.9096584256679 45.5875770882356),2023-04-06 09:52:13.753041
499820,e343b882-2f56-4a70-beaf-32ad81758d32,LAV-I-18957-1,0,POINT (-75.8335732285654 45.5599207261546),2023-04-06 09:52:13.753041
499822,80b20de1-992a-4244-87ef-c40edca05e62,NOR-I-14213-1,0,POINT (-73.6839418964123 45.5126305246049),2023-04-06 09:52:13.753041
499824,7fa4a209-a575-488c-9944-543195507a25,NOR-I-14358-1,1,POINT (-73.6772569275302 45.5068088751954),2023-04-06 09:52:13.753041
499827,7f29e6c7-5359-422a-9013-04aba03aa049,NOR-I-14359-1,1,POINT (-73.5748304275074 45.4553048603944),2023-04-06 09:52:13.753041
499828,3c3f852b-b03e-4d09-9d73-c45ad281fc23,NOR-I-14363-1,1,POINT (-73.6171291625018 45.5355357340658),2023-04-06 09:52:13.753041
499831,06a9b34e-4d45-462b-ad54-cdec173b913a,SEI-I-24483-1,1,POINT (-71.9204580894306 45.4490669075345),2023-04-06 09:52:13.753041
499833,376b2d7b-2867-4c20-89e0-612f87b8c6f8,NOR-I-14212-1,0,POINT (-73.6359839034257 45.510106600457),2023-04-06 09:52:13.753041
499834,1623eca5-1cf5-41ee-b322-5d61f589d893,NOR-I-14377-1,1,POINT (-73.638347511864 45.5099752761842),2023-04-06 09:52:13.753041
499835,129f2ac8-4828-48b8-8eea-cadafa453e2b,LAV-I-19238-1,1,POINT (-73.8306356773174 45.6121046486),2023-04-06 09:52:13.753041
499839,5bce021a-2c9f-4ec7-8e74-62b35809f586,LAV-I-19241-1,1,POINT (-73.736626048391 45.615219544353),2023-04-06 09:52:13.753041
499843,19004359-f6ce-4004-9171-7be0139fffd0,NOR-I-14382-1,1,POINT (-73.6145192734363 45.513849113671),2023-04-06 09:52:13.753041
499844,93700609-d743-4364-a8a8-ac3c0e326b22,LAV-I-19212-1,1,POINT (-75.6982446372376 45.4955675054366),2023-04-06 09:52:13.753041
499846,34a2e482-87fa-4755-b385-c2af37e20711,NOR-I-14043-1,0,POINT (-73.5703279649428 45.4546894196475),2023-04-06 09:52:13.753041
499847,f5acd38e-fc58-40b8-9c18-3213d17070ad,NOR-I-14331-1,1,POINT (-73.6385025771057 45.5391560832628),2023-04-06 09:52:13.753041
499848,c0c42ea0-d314-432a-8052-6a6f961f1ccf,NOR-I-14380-1,1,POINT (-73.6667333150892 45.4688945751027),2023-04-06 09:52:13.753041
499851,81f29b0c-b2d8-4901-ae79-bfa1f39a2f26,NOR-I-14387-1,1,POINT (-73.5719013459412 45.4548078271677),2023-04-06 09:52:13.753041
499853,f8eee24a-7161-4ec7-8508-7dcb6c8e412c,NOR-I-14390-1,1,POINT (-73.550518748871 45.5819166787099),2023-04-06 09:52:13.753041
499856,e3d9c7cd-d8b6-4d56-b477-81b831222cc1,NOR-I-14397-1,1,POINT (-73.6547532708263 45.5177875285854),2023-04-06 09:52:13.753041
499859,e3318859-b747-4f3e-ac2e-7dc2207c4b03,LAV-I-18625-1,0,POINT (-74.9133193228883 45.8256149885171),2023-04-06 09:52:13.753041
499863,cd70781a-bafc-49a3-8c67-98da62a081c0,NOR-I-13283-1,1,POINT (-73.8366346689843 45.4610119307272),2023-04-06 09:52:13.753041
499866,ffed99d7-2099-4259-8bf2-eff660cb790a,NOR-I-14404-1,1,POINT (-73.5826892569752 45.5830644696533),2023-04-06 09:52:13.753041
499872,ada6da18-b16d-4bfa-9a90-b56d2db3f889,LAV-I-19247-1,1,POINT (-75.6081910739072 45.4989199141161),2023-04-06 09:52:13.753041
499880,47182969-ecfc-441f-99b9-19ff9bcac1db,LAV-I-19254-1,1,POINT (-75.766619042609 45.4736196137169),2023-04-06 09:52:13.753041
499883,295141bc-f81e-43ab-a69c-a235e7ef2eb9,NOR-I-14417-1,1,POINT (-73.6490448560984 45.5049789824153),2023-04-06 09:52:13.753041
499890,499ccdca-f623-4c95-8010-a621ed03a769,NOR-I-14409-1,1,POINT (-73.5947309071908 45.5187911546665),2023-04-06 09:52:13.753041
499891,ec875f32-7149-447c-a7a7-7315a3eb1545,LAV-I-19262-1,1,POINT (-73.8034653600397 45.6565664599633),2023-04-06 09:52:13.753041
499893,3f8006f0-a922-437d-a086-94eb5cb8b75b,NOR-I-14420-1,1,POINT (-73.778513852984 45.5063047094867),2023-04-06 09:52:13.753041
499896,6d5fc479-6be4-4a12-a932-f6544840708c,NOR-I-14421-1,1,POINT (-73.5888048939146 45.4608267419641),2023-04-06 09:52:13.753041
499898,7506afc9-1afa-4f67-add3-7cdd567e4f0e,LAV-I-19264-1,1,POINT (-73.810797611577 45.5209904621085),2023-04-06 09:52:13.753041
499910,1f263cb9-1225-485b-a206-1c83be1dcea9,LAV-I-19266-1,1,POINT (-75.7049379527954 45.4646651553677),2023-04-06 09:52:13.753041
499912,41fc01c6-134c-43b1-860b-59662452701b,LAV-I-19267-1,1,POINT (-75.7433000019793 45.5249977693412),2023-04-06 09:52:13.753041
499919,8350fbde-af3d-4cee-98ca-989c2a15eed9,NOR-I-14429-1,1,POINT (-73.5869051136866 45.4547783062006),2023-04-06 09:52:13.753041
499924,901874f2-7396-4719-869a-6a74e83e5712,SEI-I-24514-1,1,POINT (-73.4722312638824 45.4606083096179),2023-04-06 09:52:13.753041
499939,1fbee10b-1d2a-4b18-8bce-b7353c412242,NOR-I-14338-1,1,POINT (-73.7223392447914 45.5301945420023),2023-04-06 09:52:13.753041
499944,253ff41e-dfa0-437a-96e3-d639f673c5e4,NOR-I-14446-1,1,POINT (-73.6126774247315 45.5187604745382),2023-04-06 09:52:13.753041
499950,d82a288a-c900-41a2-b5a7-637d0453b132,LAV-I-19281-1,1,POINT (-75.5236910437064 45.5324044383302),2023-04-06 09:52:13.753041
499951,79ddb1d1-a04a-4750-bdfb-4902e28b4ed4,LAV-I-19279-1,1,POINT (-73.8352745010028 45.616929771859),2023-04-06 09:52:13.753041
499952,d92a0278-524b-49e0-8f66-4e07ba7f7fa0,LAV-I-19281-2,1,POINT (-75.5019661103135 45.554123379858),2023-04-06 09:52:13.753041
499953,d5f22c9c-7f11-4604-a44a-0ed72a6ea096,LAV-I-18127-1,0,POINT (-75.5711298116423 45.599372098195),2023-04-06 09:52:13.753041
499954,1b2b4e57-06c6-4b04-9f40-c1abce696e6a,LAV-I-18811-1,0,POINT (-75.5722630126157 45.58802484972),2023-04-06 09:52:13.753041
499957,34d20329-57c6-41da-95b3-a5edcf614df4,LAV-I-19283-1,1,POINT (-75.5633959134287 45.5833944195535),2023-04-06 09:52:13.753041
499965,35dae1bc-7cf1-4a9e-80cb-383312336446,SEI-I-24500-1,1,POINT (-73.4476589417813 45.4885600199906),2023-04-06 09:52:13.753041
499970,44fe79d8-3576-4411-9b56-ff987371167b,LAV-I-19288-1,1,POINT (-73.6741263141299 45.5945069944145),2023-04-06 09:52:13.753041
499975,dbbd09c2-ea27-4564-ad37-6d7fe7f814fd,LAV-I-19290-1,1,POINT (-73.8447138685357 45.5347349513172),2023-04-06 09:52:13.753041
499978,b6d9c0dc-d16a-4c36-a16e-c5e85a2b64c0,LAV-I-18843-1,0,POINT (-75.0074574957388 45.6878006503476),2023-04-06 09:52:13.753041
499984,0ae10c3f-0b42-4443-a954-79390985cbc1,NOR-I-14200-1,0,POINT (-73.8474362891408 45.4437784962821),2023-04-06 09:52:13.753041
499985,0ca6b201-968c-4ad1-9e90-dac3c7900bc4,NOR-I-13505-1,0,POINT (-73.8458001753255 45.4388194750906),2023-04-06 09:52:13.753041
499993,6701bd00-fd84-4216-a0af-12150b124f52,NOR-I-14461-1,1,POINT (-73.5597454004003 45.5544601137714),2023-04-06 09:52:13.753041
499997,fd2108f7-4777-4daf-959b-404714f16cc9,LAV-I-19272-1,1,POINT (-73.6705062439973 45.5810786120239),2023-04-06 09:52:13.753041
500001,557a2404-8635-456d-a85c-5a66d9245de0,LAV-I-19296-1,1,POINT (-73.733123647074 45.5747002879704),2023-04-06 09:52:13.753041
500004,d71ea875-e904-4e10-8177-f7e26a082ec7,LAV-I-19300-1,1,POINT (-73.3432200172447 45.9224542092783),2023-04-06 09:52:13.753041
500005,bdb626e9-46d2-4abc-a7bd-771419e849af,SEI-I-24550-1,1,POINT (-73.4457333511706 45.4945916086042),2023-04-06 09:52:13.753041
500011,979de254-d784-45f5-adb7-96939651c6f6,LAV-I-17905-1,0,POINT (-74.5164497709938 45.8254113761687),2023-04-06 09:52:13.753041
500014,533130a5-b991-4eaa-b5e1-f2bce4f6995d,NOR-I-14474-1,1,POINT (-73.6468787400036 45.5255919556208),2023-04-06 09:52:13.753041
500019,07da687f-abb3-4135-986d-39548fd5142b,SEI-I-24553-1,1,POINT (-72.541011934128 45.7242106355425),2023-04-06 09:52:13.753041
500020,fc03b27b-17f2-4f81-93b5-ee606828a5e1,ORL-I-12989-1,0,POINT (-71.2036591363627 45.4017169740814),2023-04-06 09:52:13.753041
500026,370d1244-ea9d-4fc5-a2aa-a5e3b8b99ca0,NOR-I-14403-1,1,POINT (-73.5920425742375 45.469027770342),2023-04-06 09:52:13.753041
500031,2f3bc047-d499-45ed-a994-aaf911543ba3,LAV-I-19315-1,1,POINT (-73.6994087332402 45.7565694927239),2023-04-06 09:52:13.753041
500036,60860d70-6249-4f42-bbb3-d21166fa0124,LAV-I-19318-1,1,POINT (-75.778537086258 45.4358217006625),2023-04-06 09:52:13.753041
500038,c38cbaac-3521-43f8-a000-aaa8439b7205,NOR-I-14482-1,1,POINT (-73.5708399757596 45.4810735117179),2023-04-06 09:52:13.753041
500044,ec059b66-aa19-4e28-91df-1d0a201f6510,LAV-I-19321-1,1,POINT (-73.7573203356021 45.6431075388961),2023-04-06 09:52:13.753041
500047,ae5c694c-8645-49e3-966f-a28754192b45,NOR-I-13461-1,1,POINT (-73.5884195268186 45.4346490148239),2023-04-06 09:52:13.753041
500049,e8a26bad-150d-4ee9-af5c-98322d496865,LAV-I-19322-1,1,POINT (-73.8019063405028 45.639902196519),2023-04-06 09:52:13.753041
500053,cc7fe389-3aab-40b7-8005-8f04dcd9a56c,NOR-I-14489-1,1,POINT (-73.5808691201205 45.5498655848777),2023-04-06 09:52:13.753041
500055,98ba3489-566d-489a-a7a4-5b3186eda869,NOR-I-14488-1,1,POINT (-73.5816966070624 45.5741540212412),2023-04-06 09:52:13.753041
500059,6b921ce9-54a9-4604-8da8-583b49725316,LAV-I-19326-1,1,POINT (-73.6137058307251 45.7467370908612),2023-04-06 09:52:13.753041
500061,882411c3-3640-49d5-8f22-ea9abe7bf8c5,LAV-I-19327-1,1,POINT (-75.7654404177046 45.5203490794636),2023-04-06 09:52:13.753041
500067,9345584b-6aca-4bd0-a3dc-1b363f99fcf1,NOR-I-14496-1,1,POINT (-73.861791225718 45.4424755855725),2023-04-06 09:52:13.753041
500068,fb5d6415-bd25-47a4-b82c-ff80fe7dd9ae,NOR-I-14499-1,1,POINT (-73.5641652511285 45.4845205081887),2023-04-06 09:52:13.753041
500108,ddf75393-b41e-4bff-aade-c3bad4dbecb5,NOR-I-14508-1,1,POINT (-73.7231218648012 45.521398301317),2023-04-06 09:52:13.753041
500119,ef5d81a9-28a2-4869-bfd7-41322da5233e,NOR-I-14491-1,1,POINT (-73.6567301077712 45.5759196373976),2023-04-06 09:52:13.753041
500126,4b37d20c-2235-4c0d-84c9-2871b3ed5f56,LAV-I-19340-1,1,POINT (-74.5800243262244 46.2066148337549),2023-04-06 09:52:13.753041
500127,7c35fb44-16b3-43e0-b871-92f5c123e832,NOR-I-14511-1,1,POINT (-73.8158763698405 45.5005579498606),2023-04-06 09:52:13.753041
500128,7f09a894-0c10-4c3a-8d4d-2f283de8abef,NOR-I-14475-1,1,POINT (-73.5660975344477 45.4699144029543),2023-04-06 09:52:13.753041
500135,0280df0f-ee9b-400b-abfa-64dd598ee275,LAV-I-19343-1,1,POINT (-75.6744935486407 45.4851289992118),2023-04-06 09:52:13.753041
500144,96e39aea-024c-4429-9b23-32727436c861,NOR-I-14513-1,1,POINT (-73.5760625559762 45.5284159729685),2023-04-06 09:52:13.753041
500148,178f5ce2-392f-450a-9de5-465f14aabe61,NOR-I-14515-1,1,POINT (-73.6618956818189 45.5620122221486),2023-04-06 09:52:13.753041
500159,4ca11f6d-7a05-4f17-9e0b-5be4ebc9e739,NOR-I-14519-1,1,POINT (-73.5808331351114 45.5305748193707),2023-04-06 09:52:13.753041
500162,0121bd06-05a1-4ffd-b7ed-fd7358e1cc9d,NOR-I-14526-1,1,POINT (-73.542601484214 45.5758788363031),2023-04-06 09:52:13.753041
500166,a8cb3f31-12f6-4237-bc08-280e94068542,LAV-I-19330-1,1,POINT (-73.4782896778092 45.7148081309496),2023-04-06 09:52:13.753041
500167,a117caa0-0567-4c88-b1a3-c7542d37c871,LAV-I-19255-1,1,POINT (-75.8454712647427 45.5622593700911),2023-04-06 09:52:13.753041
500174,9509ecb1-975b-47ba-b2a9-24dc50c75191,SEI-I-24638-1,1,POINT (-73.4404529442345 45.4790135406517),2023-04-06 09:52:13.753041
500180,737a8c46-c61a-4b05-9f25-b4b63e0fa7f8,LAV-I-19365-1,1,POINT (-75.7895874838842 45.5556053129047),2023-04-06 09:52:13.753041
500184,ef37cd4e-8a65-4a21-b275-7c664ad4cb50,NOR-I-14510-1,1,POINT (-73.6355747250728 45.5467226845157),2023-04-06 09:52:13.753041
500198,fe03d10b-05d5-4b9d-b231-73c36802fda1,LAV-I-19372-1,1,POINT (-73.8661452419853 45.6889472014335),2023-04-06 09:52:13.753041
500199,bb90fca8-05ed-4abb-9d3b-2a305ad87a43,LAV-I-19371-1,1,POINT (-73.8520669632807 45.6495799141432),2023-04-06 09:52:13.753041
500200,a4772935-81cf-44c0-ae7e-ccfe51e5cd25,LAV-I-19374-1,1,POINT (-73.6836776406909 45.5921574027428),2023-04-06 09:52:13.753041
500206,655d669b-68bb-4b74-a5ff-494eff0acd46,NOR-I-14538-1,1,POINT (-73.541082215998 45.5418693909725),2023-04-06 09:52:13.753041
500211,49fcefd5-65b3-43b3-aa19-7da34d1a777c,LAV-I-19378-1,1,POINT (-73.6598972892484 45.7314675737807),2023-04-06 09:52:13.753041
500215,cc025cfe-17af-4eca-84f4-23556b71f055,LAV-I-19373-1,1,POINT (-73.908694094618 45.5433060229868),2023-04-06 09:52:13.753041
500218,1ffb8b95-e75a-4057-b6d2-cee9b1425a00,NOR-I-14551-1,1,POINT (-73.8436320816091 45.44469588935),2023-04-06 09:52:13.753041
500220,fb26dfe1-50bb-4979-b39f-b92c730a6099,LAV-I-19128-1,1,POINT (-75.667380723588 45.4865064495949),2023-04-06 09:52:13.753041
500231,13f6dd6b-2e5b-444c-b13f-f2eb2c94247f,LAV-I-19310-1,1,POINT (-75.7459976735519 45.4192437863894),2023-04-06 09:52:13.753041
500232,906daa3a-a38e-43e5-9f91-dae8f2b3dafc,NOR-I-14559-1,1,POINT (-73.8447360890384 45.456566370731),2023-04-06 09:52:13.753041
500239,c4dce224-efdd-43d7-8a0f-0d0da342c704,LAV-I-19362-1,1,POINT (-73.914441421334 45.556098086538),2023-04-06 09:52:13.753041
500250,4fb79dc5-624c-48b3-9cc0-eb0a8e9d179c,SEI-I-24431-1,0,POINT (-71.9825182058941 45.2935754557133),2023-04-06 09:52:13.753041
500252,e59f59f2-9695-4508-8fd3-7188491fd923,LAV-I-19390-1,1,POINT (-76.5266614460076 45.7741529697182),2023-04-06 09:52:13.753041
500255,a7988c92-5985-4188-8eda-9f2ad08daff4,NOR-I-14575-1,1,POINT (-73.67690654045 45.5472473437902),2023-04-06 09:52:13.753041
500262,da672cac-3644-4b35-9e38-a57c441138da,LAV-I-19377-1,1,POINT (-75.7706190823904 45.4415329120544),2023-04-06 09:52:13.753041
500269,71941399-3859-4e97-9823-67b1935384a5,LAV-I-19403-1,1,POINT (-73.6444073716925 45.7423871090786),2023-04-06 09:52:13.753041
500276,6dbe6489-3d9f-44ce-b506-ea18a2e88afc,NOR-I-14595-1,1,POINT (-73.8744025528522 45.4610387106069),2023-04-06 09:52:13.753041
500277,05e90d67-c93d-4bf4-a1a2-6476932b32df,NOR-I-14585-1,1,POINT (-73.8731807833762 45.4605981344169),2023-04-06 09:52:13.753041
500278,8f52cf62-a4d6-4d29-b6f1-0146b23c50e2,NOR-I-14589-1,1,POINT (-73.8696739965565 45.4612196993085),2023-04-06 09:52:13.753041
500279,07c327a2-eaa3-43dc-857f-f49cde8cd50d,NOR-I-14592-1,1,POINT (-73.8713665140489 45.4627529999764),2023-04-06 09:52:13.753041
500280,9c6a6455-7f36-43e7-b43b-a393d155a771,NOR-I-14591-1,1,POINT (-73.8709964626387 45.4613250111871),2023-04-06 09:52:13.753041
500281,c53af315-d492-46b9-9571-2f73e308fc0e,NOR-I-14594-1,1,POINT (-73.8749518338094 45.4621217764305),2023-04-06 09:52:13.753041
500282,da1aaa45-d675-4455-81a6-17e236f7cfd5,NOR-I-14586-1,1,POINT (-73.8732218125768 45.4613335675216),2023-04-06 09:52:13.753041
500283,aafa5e85-8b7a-4db4-abb0-e99cfc7042e2,NOR-I-14593-1,1,POINT (-73.8728094558015 45.4598253824674),2023-04-06 09:52:13.753041
500284,c3b9e1c0-8d43-4ad4-9134-4e29d531dc05,NOR-I-14583-1,1,POINT (-73.8708316395474 45.4620481147088),2023-04-06 09:52:13.753041
500285,8bd3c8db-b521-4216-86da-4c25a1539ef4,NOR-I-14588-1,1,POINT (-73.8719181433758 45.4619862948964),2023-04-06 09:52:13.753041
500286,b0c56b93-eca0-47a5-aaa0-bcf698d264b8,NOR-I-14584-1,1,POINT (-73.8736121111403 45.4619888802453),2023-04-06 09:52:13.753041
500288,7725ee93-ff36-45a7-bd06-109a6de86e38,NOR-I-14597-1,1,POINT (-73.5848957248725 45.5303039396062),2023-04-06 09:52:13.753041
500326,a3dc94a9-7036-4c98-a0f9-09a93c11ff9c,NOR-I-14632-1,1,POINT (-73.6071535689824 45.5234327241187),2023-04-06 09:52:13.753041
500330,675711b9-39f2-42a0-a261-7fc655d1d280,NOR-I-14635-1,1,POINT (-73.6498397673084 45.4238666655962),2023-04-06 09:52:13.753041
500334,5519273a-5f38-47f5-9adc-567f57ae51e0,NOR-I-14639-1,1,POINT (-73.6329306288099 45.4180465454739),2023-04-06 09:52:13.753041
500335,638301d3-cce3-4a6e-8068-160156c4dcfb,LAV-I-19402-1,1,POINT (-73.6047990619909 45.7465159237805),2023-04-06 09:52:13.753041
500336,39f6d79a-873e-4471-8e8f-35a8e7c80dce,NOR-I-14641-1,1,POINT (-73.6534374646776 45.4448401746188),2023-04-06 09:52:13.753041
500337,52a2a09f-073c-45c6-bcb5-d4159bd28cc4,LAV-I-17654-1,1,POINT (-75.578357533356 45.4988247424138),2023-04-06 09:52:13.753041
500344,179978ed-746e-4a9b-90b2-7446d20a4c3a,LAV-I-19356-1,0,POINT (-75.6513907150675 45.5002619087086),2023-04-06 09:52:13.753041
500348,1ee6f6bd-9e80-41ec-8be9-6f77833cb5d0,NOR-I-14644-1,1,POINT (-73.6580812351355 45.5584088961517),2023-04-06 09:52:13.753041
500349,2a6063fc-7fc4-402f-9dd9-77b2c2dda205,NOR-I-14509-1,1,POINT (-73.8169464209946 45.4547438515979),2023-04-06 09:52:13.753041
500357,06b07c53-daa1-4614-965c-82476cef2ee1,LAV-I-19432-1,1,POINT (-73.8328466083061 45.5703207729888),2023-04-06 09:52:13.753041
500358,934a3ed5-3352-4ff3-8f18-823b71a04904,LAV-I-19430-1,1,POINT (-73.8279180430923 45.5691189250515),2023-04-06 09:52:13.753041
500359,394350de-4696-4a79-91dd-a4b37f0c4e30,LAV-I-19429-1,1,POINT (-73.827914206538 45.5682157615469),2023-04-06 09:52:13.753041
500364,2edb1525-3922-4608-aead-a99f2f7cddfe,LAV-I-19434-1,1,POINT (-73.8358163130912 45.5707374289118),2023-04-06 09:52:13.753041
500365,bb8499a6-ff9e-4422-a7eb-7d5edc4d6d7f,LAV-I-19435-1,1,POINT (-73.8363798299852 45.5713055077668),2023-04-06 09:52:13.753041
500368,f2c36fcd-577f-4c49-82e1-385f18fcee50,SEI-I-24725-1,1,POINT (-72.9489898071072 45.6395710431789),2023-04-06 09:52:13.753041
500370,81ac07b8-c39d-4fd1-bead-99a1980763b5,LAV-I-19412-1,1,POINT (-73.8363696570384 45.599955053749),2023-04-06 09:52:13.753041
500378,e5e9e0d8-e177-4b15-9289-ed8a1faeeda0,NOR-I-14658-1,1,POINT (-73.6390300157621 45.4191293264199),2023-04-06 09:52:13.753041
500380,113b11b0-2654-44b9-8044-7114f0c3fd28,NOR-I-13223-1,0,POINT (-73.8553678779653 45.4433730197424),2023-04-06 09:52:13.753041
